CustomerID,Frequency,Monetary,Recency,ProductType,Country
16826.0,1,341.7,51,Others,United Kingdom
16828.0,2,128.5,93,Others,United Kingdom
16829.0,1,197.22,157,Others,United Kingdom
16830.0,1,325.91,39,Others,United Kingdom
16832.0,3,199.15,184,Others,United Kingdom
16833.0,4,1106.53,1,Others,United Kingdom
16834.0,1,413.46,228,Others,United Kingdom
16835.0,2,180.85,128,Accessories,United Kingdom
16836.0,2,251.87,40,Others,United Kingdom
16837.0,12,3167.73,31,Others,United Kingdom
16838.0,3,582.9,197,Others,United Kingdom
16839.0,39,15357.78,9,Others,United Kingdom
16841.0,7,1774.62,37,Others,United Kingdom
16842.0,4,1260.44,64,Others,United Kingdom
16843.0,17,10183.82,43,Others,United Kingdom
16846.0,1,214.32,50,Others,United Kingdom
16847.0,1,193.44,43,Others,United Kingdom
16848.0,1,281.42,53,Others,United Kingdom
16849.0,1,124.57,187,Others,United Kingdom
16850.0,1,332.41,334,Others,United Kingdom
16851.0,3,342.45,4,Others,United Kingdom
16852.0,2,144.91000000000003,10,Others,United Kingdom
16855.0,2,328.4,24,Food,United Kingdom
16856.0,1,35.400000000000006,15,Home Decor,United Kingdom
16858.0,2,345.89000000000004,366,Others,United Kingdom
16859.0,5,473.14,106,Others,United Kingdom
16861.0,3,151.65,60,Office Supplies,United Kingdom
16863.0,4,481.35,29,Home Decor,United Kingdom
16866.0,3,207.73999999999998,141,Others,United Kingdom
16869.0,5,805.62,23,Others,United Kingdom
16871.0,7,2761.4900000000002,22,Others,United Kingdom
16872.0,3,680.02,77,Food,United Kingdom
16873.0,10,7066.31,5,Others,United Kingdom
16875.0,9,2023.47,64,Others,United Kingdom
16877.0,6,853.72,12,Others,United Kingdom
16878.0,2,0.0,25,Others,United Kingdom
16880.0,7,1519.08,31,Others,United Kingdom
16881.0,1,432.0,67,Others,United Kingdom
16882.0,3,705.12,67,Others,United Kingdom
16883.0,2,276.73,187,Others,United Kingdom
16884.0,2,429.84000000000003,38,Others,United Kingdom
16885.0,3,471.51,15,Others,United Kingdom
16887.0,1,194.88,35,Home Decor,United Kingdom
16889.0,3,1578.67,195,Others,United Kingdom
16891.0,5,809.7,2,Others,United Kingdom
16892.0,7,496.84000000000003,1,Others,United Kingdom
16893.0,1,145.93,367,Others,United Kingdom
16895.0,1,219.14,65,Others,United Kingdom
16897.0,3,213.03,299,Others,United Kingdom
16898.0,4,444.46,26,Others,United Kingdom
16899.0,6,1281.56,8,Others,United Kingdom
16900.0,5,187.6900000000001,12,Others,United Kingdom
16902.0,1,1706.88,116,Others,United Kingdom
16903.0,1,373.24,29,Others,United Kingdom
16904.0,16,3754.27,4,Others,United Kingdom
16905.0,8,3085.48,5,Others,United Kingdom
16906.0,4,579.77,82,Others,United Kingdom
16907.0,5,981.65,29,Others,United Kingdom
16909.0,2,364.14,64,Others,United Kingdom
16910.0,8,1510.06,4,Others,United Kingdom
16912.0,14,2528.67,23,Others,United Kingdom
16913.0,1,113.44,290,Others,United Kingdom
16914.0,1,208.46,36,Others,United Kingdom
16915.0,6,621.6800000000001,9,Others,United Kingdom
16916.0,2,576.26,24,Others,United Kingdom
16917.0,1,391.52,277,Others,United Kingdom
16918.0,7,1043.34,50,Accessories,United Kingdom
16919.0,11,2596.45,156,Others,United Kingdom
16921.0,1,169.79,61,Others,United Kingdom
16923.0,26,6666.83,12,Others,United Kingdom
16924.0,4,739.5,21,Others,United Kingdom
16926.0,1,230.25,371,Others,United Kingdom
16927.0,3,543.05,116,Others,United Kingdom
16928.0,19,2781.5,80,Others,United Kingdom
16929.0,7,1295.39,4,Accessories,United Kingdom
16930.0,3,380.55,26,Others,United Kingdom
16931.0,21,4604.22,5,Others,United Kingdom
16932.0,1,161.94,53,Others,United Kingdom
16933.0,5,530.08,1,Others,United Kingdom
16934.0,2,950.9300000000001,55,Home Decor,United Kingdom
16936.0,1,262.68,26,Others,United Kingdom
16938.0,5,1903.13,9,Others,United Kingdom
16940.0,3,3049.88,52,Others,United Kingdom
16942.0,10,1894.11,13,Accessories,United Kingdom
16943.0,3,816.73,212,Others,United Kingdom
16945.0,19,4345.5,22,Accessories,United Kingdom
16947.0,1,406.48,236,Others,United Kingdom
16948.0,3,435.02,139,Office Supplies,United Kingdom
16949.0,7,1161.27,4,Others,United Kingdom
16950.0,3,1178.56,57,Others,United Kingdom
16951.0,4,1262.75,123,Others,United Kingdom
16952.0,2,167.61,109,Others,United Kingdom
16953.0,1,20.8,30,Accessories,United Kingdom
16954.0,9,2085.08,1,Others,United Kingdom
16955.0,5,493.67,185,Others,United Kingdom
16956.0,2,292.34,9,Others,United Kingdom
16957.0,2,416.64,239,Others,United Kingdom
16959.0,1,117.35000000000001,87,Accessories,United Kingdom
16960.0,3,507.05,39,Others,United Kingdom
16961.0,1,234.17,116,Home Decor,United Kingdom
16963.0,1,110.55000000000001,187,Others,United Kingdom
16965.0,1,201.19,227,Others,United Kingdom
16966.0,10,2148.47,8,Others,United Kingdom
16967.0,1,319.02,189,Others,United Kingdom
16968.0,2,439.43,4,Others,United Kingdom
16969.0,3,650.41,39,Others,United Kingdom
16971.0,2,232.20999999999998,3,Others,United Kingdom
16976.0,1,251.51999999999998,267,Food,United Kingdom
16978.0,1,344.33,78,Others,United Kingdom
16979.0,8,1809.05,4,Others,United Kingdom
16980.0,2,1078.96,255,Others,United Kingdom
16982.0,1,384.06,61,Others,United Kingdom
16983.0,8,1920.2,13,Others,United Kingdom
16984.0,5,4392.42,78,Others,United Kingdom
16985.0,11,5461.62,17,Others,United Kingdom
16986.0,2,1873.2,30,Accessories,United Kingdom
16987.0,7,1625.05,3,Others,United Kingdom
16988.0,1,126.12,5,Others,United Kingdom
16989.0,6,1133.25,7,Others,United Kingdom
16990.0,1,179.0,219,Accessories,United Kingdom
16992.0,6,1601.8600000000001,11,Others,United Kingdom
16995.0,1,-1.25,372,Food,United Kingdom
16996.0,9,1427.46,30,Others,United Kingdom
16997.0,3,702.0,288,Accessories,United Kingdom
16998.0,6,287.02000000000004,150,Accessories,United Kingdom
16999.0,2,484.82,23,Others,United Kingdom
17001.0,11,3989.57,1,Others,United Kingdom
17002.0,4,1487.78,73,Others,United Kingdom
17004.0,2,1412.94,46,Others,United Kingdom
17006.0,4,781.78,5,Others,United Kingdom
17007.0,7,877.4300000000001,51,Others,United Kingdom
17010.0,2,185.46,17,Others,United Kingdom
17011.0,1,270.9,30,Others,United Kingdom
17014.0,4,565.58,8,Others,United Kingdom
17015.0,3,1842.56,29,Others,United Kingdom
17017.0,27,8574.11,3,Others,United Kingdom
17018.0,2,920.1,41,Others,United Kingdom
17019.0,4,1272.61,11,Others,United Kingdom
17022.0,1,71.0,31,Others,United Kingdom
17024.0,3,95.85,45,Others,United Kingdom
17025.0,3,357.77,61,Others,United Kingdom
17026.0,2,154.82999999999998,185,Accessories,United Kingdom
17027.0,7,848.59,79,Others,United Kingdom
17029.0,2,716.0,111,Accessories,United Kingdom
17030.0,1,146.87,64,Others,United Kingdom
17031.0,2,380.35,12,Accessories,United Kingdom
17033.0,3,1030.14,86,Others,United Kingdom
17034.0,4,734.5699999999999,16,Others,United Kingdom
17035.0,3,388.33,246,Others,United Kingdom
17037.0,2,1253.22,78,Others,United Kingdom
17038.0,1,112.4,30,Others,United Kingdom
17040.0,1,449.73,138,Others,United Kingdom
17041.0,4,1065.77,27,Others,United Kingdom
17042.0,5,1044.3799999999999,3,Others,United Kingdom
17043.0,4,1735.18,32,Others,United Kingdom
17044.0,3,897.4300000000001,9,Others,United Kingdom
17045.0,3,339.44,113,Others,United Kingdom
17046.0,1,642.02,157,Others,United Kingdom
17047.0,3,1100.9,85,Others,United Kingdom
17048.0,6,864.32,115,Others,United Kingdom
17049.0,11,5594.78,3,Others,United Kingdom
17050.0,6,3228.84,96,Others,United Kingdom
17051.0,1,247.14000000000001,194,Others,United Kingdom
17052.0,1,413.75,28,Others,United Kingdom
17053.0,2,496.38,129,Others,United Kingdom
17054.0,6,1353.83,28,Others,United Kingdom
17058.0,3,1179.89,82,Others,United Kingdom
17059.0,5,3095.04,30,Others,United Kingdom
17060.0,1,234.24,266,Others,United Kingdom
17061.0,12,5116.13,74,Others,United Kingdom
17062.0,5,534.47,314,Others,United Kingdom
17063.0,11,1421.59,9,Others,United Kingdom
17064.0,3,859.35,59,Others,United Kingdom
17065.0,1,-112.35,143,Others,United Kingdom
17068.0,22,4531.34,12,Accessories,United Kingdom
17069.0,13,2655.2200000000003,28,Others,United Kingdom
17070.0,1,312.14,114,Others,United Kingdom
17071.0,14,2385.48,9,Others,United Kingdom
17073.0,4,1446.09,18,Others,United Kingdom
17075.0,5,813.77,18,Others,United Kingdom
17076.0,3,841.0799999999999,36,Others,United Kingdom
17078.0,2,378.2,36,Others,United Kingdom
17079.0,1,118.80000000000001,78,Others,United Kingdom
17080.0,3,285.5,22,Home Decor,United Kingdom
17081.0,2,290.16,25,Others,United Kingdom
17082.0,2,2003.85,33,Others,United Kingdom
17083.0,3,1405.78,109,Others,United Kingdom
17084.0,2,2949.75,35,Others,United Kingdom
17085.0,6,1555.05,123,Others,United Kingdom
17086.0,6,2050.08,7,Others,United Kingdom
17088.0,4,1991.01,28,Others,United Kingdom
17090.0,8,2041.8500000000001,4,Others,United Kingdom
17091.0,10,3802.81,3,Accessories,United Kingdom
17092.0,4,1777.78,50,Others,United Kingdom
17094.0,2,270.20000000000005,318,Others,United Kingdom
17095.0,6,1088.2,22,Others,United Kingdom
17096.0,7,992.6800000000001,9,Others,United Kingdom
17097.0,9,937.92,2,Others,Spain
17100.0,2,971.74,18,Others,United Kingdom
17101.0,4,1621.73,10,Others,United Kingdom
17102.0,1,25.5,262,Accessories,United Kingdom
17105.0,2,665.78,159,Home Decor,United Kingdom
17107.0,7,10380.43,33,Others,United Kingdom
17109.0,8,869.6800000000001,29,Others,United Kingdom
17110.0,1,163.29999999999998,165,Others,United Kingdom
17111.0,1,248.61,47,Accessories,United Kingdom
17114.0,10,747.22,6,Others,United Kingdom
17115.0,5,806.9000000000001,8,Accessories,United Kingdom
17117.0,1,116.19999999999999,288,Others,United Kingdom
17118.0,1,157.02,318,Accessories,United Kingdom
17119.0,3,593.61,3,Others,United Kingdom
17120.0,1,307.46,233,Others,United Kingdom
17122.0,1,138.32,119,Home Decor,United Kingdom
17123.0,1,345.29999999999995,162,Home Decor,United Kingdom
17124.0,1,298.89,185,Others,United Kingdom
17125.0,1,259.35,50,Others,United Kingdom
17126.0,7,991.85,152,Others,United Kingdom
17128.0,1,157.09,335,Home Decor,United Kingdom
17131.0,5,2463.17,5,Others,United Kingdom
17133.0,7,4892.240000000001,16,Others,United Kingdom
17134.0,2,425.0,107,Others,United Kingdom
17135.0,7,1139.73,16,Others,United Kingdom
17138.0,1,380.5,276,Others,United Kingdom
17139.0,15,10585.57,16,Others,United Kingdom
17140.0,1,465.32,247,Others,United Kingdom
17142.0,1,579.0,239,Accessories,United Kingdom
17144.0,2,984.57,1,Others,United Kingdom
17146.0,3,749.78,106,Others,United Kingdom
17147.0,6,1679.64,23,Others,United Kingdom
17148.0,1,124.88,52,Accessories,United Kingdom
17152.0,4,1503.5,195,Others,United Kingdom
17153.0,1,213.78,24,Accessories,United Kingdom
17154.0,1,329.34,75,Others,United Kingdom
17155.0,2,251.70000000000002,18,Others,United Kingdom
17157.0,3,306.55,8,Others,United Kingdom
17158.0,3,1266.97,32,Others,United Kingdom
17159.0,4,1534.73,22,Others,United Kingdom
17160.0,6,3518.03,31,Accessories,United Kingdom
17162.0,11,1707.21,29,Others,United Kingdom
17163.0,2,293.1,22,Home Decor,United Kingdom
17164.0,8,2466.4,33,Others,United Kingdom
17165.0,1,158.68,284,Others,United Kingdom
17166.0,3,189.49,39,Others,United Kingdom
17169.0,4,816.88,50,Others,United Kingdom
17171.0,1,224.91,289,Others,United Kingdom
17172.0,2,313.26,75,Others,United Kingdom
17173.0,9,3755.65,5,Others,United Kingdom
17174.0,1,59.9,218,Accessories,United Kingdom
17175.0,5,1430.94,44,Home Decor,United Kingdom
17176.0,1,306.13,202,Home Decor,United Kingdom
17179.0,3,711.79,178,Others,United Kingdom
17180.0,6,780.38,56,Others,United Kingdom
17181.0,2,239.92000000000002,57,Others,United Kingdom
17183.0,8,3286.9100000000003,8,Others,United Kingdom
17186.0,2,144.0,47,Others,United Kingdom
17187.0,1,203.95,227,Others,United Kingdom
17188.0,9,2275.58,11,Others,United Kingdom
17189.0,2,384.40000000000003,106,Others,United Kingdom
17190.0,3,249.74,59,Others,United Kingdom
17191.0,7,2095.13,28,Others,United Kingdom
17193.0,9,1674.46,36,Others,United Kingdom
17194.0,2,262.62,274,Others,United Kingdom
17197.0,1,1013.01,30,Others,United Kingdom
17198.0,3,692.22,24,Others,United Kingdom
17201.0,1,342.63,54,Others,United Kingdom
17203.0,6,3563.85,36,Others,United Kingdom
17204.0,9,1352.91,169,Others,United Kingdom
17205.0,1,384.08,54,Others,United Kingdom
17206.0,1,204.24,53,Others,United Kingdom
17211.0,9,2299.67,27,Others,United Kingdom
17212.0,1,226.85,253,Others,United Kingdom
17213.0,11,2741.08,40,Others,United Kingdom
17214.0,7,984.12,60,Others,United Kingdom
17217.0,1,113.5,234,Others,United Kingdom
17218.0,10,1960.72,4,Others,United Kingdom
17219.0,1,114.23,32,Others,United Kingdom
17220.0,14,3198.25,24,Others,United Kingdom
17221.0,2,335.13,7,Others,United Kingdom
17222.0,1,354.15,65,Others,United Kingdom
17223.0,2,426.79,310,Others,United Kingdom
17226.0,1,393.49,309,Others,United Kingdom
17227.0,6,939.32,19,Others,United Kingdom
17228.0,8,1906.09,16,Others,United Kingdom
17229.0,2,318.76,96,Accessories,United Kingdom
17230.0,11,3466.67,264,Others,United Kingdom
17231.0,14,3127.82,12,Others,United Kingdom
17232.0,2,421.52,3,Others,United Kingdom
17233.0,1,190.88,35,Others,United Kingdom
17234.0,1,149.89000000000001,183,Others,United Kingdom
17235.0,2,550.06,25,Others,United Kingdom
17236.0,6,916.13,13,Others,United Kingdom
17237.0,2,314.69,11,Others,United Kingdom
17238.0,17,3744.65,3,Others,United Kingdom
17239.0,2,379.95,313,Home Decor,United Kingdom
17242.0,2,1135.04,108,Others,United Kingdom
17243.0,30,8628.55,1,Others,United Kingdom
17244.0,1,954.9,53,Others,United Kingdom
17245.0,1,171.45,205,Others,United Kingdom
17247.0,1,282.19,15,Others,United Kingdom
17248.0,1,318.65,120,Others,United Kingdom
17250.0,2,384.52,4,Others,United Kingdom
17251.0,1,283.28000000000003,363,Others,United Kingdom
17252.0,2,353.86,117,Others,United Kingdom
17253.0,1,178.26,18,Others,United Kingdom
17254.0,2,272.44,5,Others,United Kingdom
17255.0,2,298.41,41,Others,United Kingdom
17256.0,2,240.0,107,Others,United Kingdom
17259.0,2,603.37,148,Others,United Kingdom
17262.0,5,1253.3600000000001,52,Others,United Kingdom
17263.0,1,63.440000000000005,208,Others,United Kingdom
17265.0,2,562.9,139,Others,United Kingdom
17266.0,3,310.64,2,Others,United Kingdom
17267.0,2,317.62,127,Others,United Kingdom
17268.0,4,763.64,108,Others,United Kingdom
17272.0,5,2144.53,42,Others,United Kingdom
17274.0,1,111.97999999999999,35,Others,United Kingdom
17277.0,2,1065.3500000000001,228,Others,United Kingdom
17278.0,1,246.04,241,Others,United Kingdom
17279.0,1,187.82999999999998,58,Others,United Kingdom
17282.0,3,1703.41,130,Others,United Kingdom
17284.0,7,1641.68,60,Others,United Kingdom
17286.0,1,153.92,22,Others,United Kingdom
17287.0,7,1064.11,26,Others,United Kingdom
17288.0,7,1419.73,9,Others,United Kingdom
17289.0,4,936.16,32,Others,United Kingdom
17290.0,2,525.24,4,Others,United Kingdom
17291.0,1,550.8000000000001,308,Others,United Kingdom
17293.0,9,1875.1100000000001,8,Others,United Kingdom
17295.0,3,556.95,29,Others,United Kingdom
17297.0,1,131.78,17,Others,United Kingdom
17298.0,2,498.42,101,Home Decor,United Kingdom
17299.0,4,669.11,12,Others,United Kingdom
17301.0,1,197.63,21,Others,United Kingdom
17302.0,6,1119.93,15,Others,United Kingdom
17303.0,1,250.04,361,Others,United Kingdom
17306.0,21,8600.73,11,Others,United Kingdom
17307.0,1,-152.64000000000001,365,Office Supplies,United Kingdom
17309.0,1,82.75,95,Others,United Kingdom
17311.0,2,1384.85,78,Others,United Kingdom
17312.0,3,644.3,139,Others,United Kingdom
17313.0,2,2288.13,18,Others,United Kingdom
17314.0,11,2514.76,25,Others,United Kingdom
17315.0,43,6204.46,1,Others,United Kingdom
17317.0,5,2524.02,46,Others,United Kingdom
17320.0,3,1200.6200000000001,100,Others,United Kingdom
17321.0,2,700.86,8,Others,United Kingdom
17323.0,9,908.99,15,Others,United Kingdom
17324.0,4,990.23,18,Others,United Kingdom
17325.0,1,96.8,280,Home Decor,United Kingdom
17329.0,2,523.11,14,Others,United Kingdom
17330.0,2,363.9,23,Others,United Kingdom
17331.0,1,175.2,124,Accessories,United Kingdom
17333.0,1,494.25,86,Others,United Kingdom
17334.0,3,306.6,301,Others,United Kingdom
17337.0,7,1944.32,151,Others,United Kingdom
17338.0,10,6612.18,17,Others,United Kingdom
17339.0,2,243.36,94,Others,United Kingdom
17340.0,16,11891.18,9,Others,United Kingdom
17341.0,3,781.36,157,Others,United Kingdom
17343.0,1,193.64,355,Others,United Kingdom
17344.0,1,160.57,46,Others,United Kingdom
17345.0,4,537.74,15,Others,United Kingdom
17346.0,16,2611.58,4,Others,United Kingdom
17347.0,1,228.96,86,Food,United Kingdom
17348.0,5,1159.52,15,Others,United Kingdom
17349.0,1,110.75,179,Others,United Kingdom
17350.0,5,1256.19,8,Others,United Kingdom
17351.0,3,587.15,36,Others,United Kingdom
17353.0,2,1740.0,129,Accessories,United Kingdom
17354.0,1,1393.06,51,Others,United Kingdom
17356.0,1,178.22,312,Others,United Kingdom
17357.0,2,388.14,24,Others,United Kingdom
17358.0,2,365.85,303,Others,United Kingdom
17359.0,1,127.86,11,Others,United Kingdom
17360.0,3,585.79,17,Others,United Kingdom
17361.0,3,488.2,49,Others,United Kingdom
17362.0,2,312.23,239,Others,United Kingdom
17364.0,12,4455.73,1,Others,United Kingdom
17365.0,8,4801.56,13,Others,United Kingdom
17367.0,1,168.4,238,Others,United Kingdom
17368.0,9,1349.52,23,Others,United Kingdom
17370.0,4,446.18,73,Others,United Kingdom
17371.0,3,423.89,17,Others,United Kingdom
17372.0,8,1342.68,41,Others,United Kingdom
17373.0,4,646.92,40,Others,United Kingdom
17374.0,2,495.77,219,Others,United Kingdom
17375.0,4,372.5,190,Others,United Kingdom
17376.0,2,203.2,71,Others,United Kingdom
17377.0,21,3925.92,24,Others,United Kingdom
17379.0,1,404.66,11,Others,United Kingdom
17381.0,30,20272.43,9,Others,United Kingdom
17382.0,1,65.4,65,Accessories,United Kingdom
17383.0,1,199.29,4,Others,United Kingdom
17384.0,2,336.4,19,Others,United Kingdom
17385.0,1,261.11,15,Others,United Kingdom
17386.0,6,2686.42,8,Others,United Kingdom
17387.0,2,784.11,20,Others,United Kingdom
17388.0,4,1259.56,78,Food,United Kingdom
17389.0,43,31300.079999999998,1,Others,United Kingdom
17391.0,2,508.8,164,Others,United Kingdom
17392.0,2,457.91,307,Others,United Kingdom
17394.0,1,203.86999999999998,219,Others,United Kingdom
17396.0,8,7330.8,39,Others,United Kingdom
17397.0,2,696.41,22,Others,United Kingdom
17398.0,3,653.38,115,Others,United Kingdom
17400.0,5,2129.96,126,Others,United Kingdom
17402.0,13,2633.85,5,Others,United Kingdom
17403.0,1,281.62,36,Others,United Kingdom
17404.0,18,30300.82,4,Others,Sweden
17405.0,5,967.22,1,Others,United Kingdom
17406.0,5,1928.72,330,Others,United Kingdom
17408.0,1,32.65,163,Accessories,United Kingdom
17409.0,2,771.85,185,Others,United Kingdom
17410.0,5,1214.72,16,Others,United Kingdom
17411.0,4,748.94,12,Others,United Kingdom
17412.0,7,1258.06,3,Others,United Kingdom
17414.0,2,778.0,44,Others,United Kingdom
17415.0,1,507.84,80,Others,United Kingdom
17416.0,9,6838.34,30,Others,United Kingdom
17418.0,2,463.46000000000004,42,Others,United Kingdom
17419.0,14,4200.97,11,Others,United Kingdom
17420.0,3,598.83,50,Accessories,United Kingdom
17422.0,10,1853.1299999999999,16,Others,United Kingdom
17423.0,4,663.63,45,Others,United Kingdom
17425.0,2,759.17,19,Others,United Kingdom
17426.0,7,5022.26,4,Others,United Kingdom
17427.0,1,100.8,72,Others,United Kingdom
17428.0,33,17078.45,1,Others,United Kingdom
17429.0,4,512.12,121,Others,United Kingdom
17430.0,2,265.76,33,Others,United Kingdom
17431.0,1,403.3,313,Others,United Kingdom
17432.0,2,365.76,18,Others,United Kingdom
17433.0,1,303.15999999999997,88,Others,United Kingdom
17434.0,9,2333.42,2,Others,United Kingdom
17436.0,2,216.29999999999998,2,Food,United Kingdom
17438.0,2,378.3,247,Others,United Kingdom
17440.0,5,177.1,148,Others,United Kingdom
17442.0,10,2210.2599999999998,29,Others,United Kingdom
17443.0,1,534.24,220,Food,Canada
17444.0,3,2940.04,148,Others,Canada
17446.0,2,120.9,177,Others,United Kingdom
17447.0,2,541.53,40,Others,United Kingdom
17448.0,1,-4287.63,145,Others,United Kingdom
17449.0,8,2504.86,2,Others,United Kingdom
17450.0,55,187482.17,8,Others,United Kingdom
17451.0,10,1648.95,1,Others,United Kingdom
17453.0,2,486.71999999999997,18,Others,United Kingdom
17454.0,4,517.53,192,Accessories,United Kingdom
17455.0,1,131.7,204,Accessories,United Kingdom
17456.0,1,249.86,365,Others,United Kingdom
17457.0,5,1737.7,127,Others,United Kingdom
17458.0,1,316.5,15,Others,United Kingdom
17459.0,2,657.3,43,Others,United Kingdom
17460.0,8,452.63,79,Others,United Kingdom
17461.0,3,757.46,23,Others,United Kingdom
17462.0,3,662.94,51,Others,United Kingdom
17463.0,6,1881.36,16,Others,United Kingdom
17464.0,1,289.96000000000004,158,Others,United Kingdom
17466.0,2,763.28,10,Others,United Kingdom
17468.0,2,137.0,10,Others,United Kingdom
17469.0,6,1843.06,16,Accessories,United Kingdom
17470.0,5,1125.07,45,Others,United Kingdom
17472.0,3,710.29,191,Others,United Kingdom
17475.0,1,194.37,79,Others,United Kingdom
17480.0,2,506.51,74,Others,United Kingdom
17481.0,5,1249.34,4,Others,United Kingdom
17483.0,3,414.04,65,Others,United Kingdom
17486.0,1,396.87,261,Others,United Kingdom
17489.0,2,376.64,59,Others,United Kingdom
17490.0,11,1926.8799999999999,1,Others,United Kingdom
17491.0,11,3541.92,1,Others,United Kingdom
17492.0,1,374.57,248,Others,United Kingdom
17495.0,2,497.56,8,Others,United Kingdom
17496.0,1,271.05,359,Others,United Kingdom
17498.0,1,272.22,76,Home Decor,United Kingdom
17499.0,1,622.88,290,Others,United Kingdom
17500.0,3,1138.0,17,Others,United Kingdom
17501.0,2,288.6,221,Others,United Kingdom
17502.0,4,689.1,9,Others,United Kingdom
17503.0,2,558.96,3,Others,United Kingdom
17504.0,10,2745.2799999999997,206,Others,United Kingdom
17505.0,2,1145.84,162,Others,United Kingdom
17506.0,2,294.29,70,Others,United Kingdom
17507.0,2,605.58,262,Others,United Kingdom
17508.0,1,387.31,281,Home Decor,Greece
17509.0,11,6100.74,58,Others,United Kingdom
17510.0,1,308.48,25,Others,United Kingdom
17511.0,46,88125.38,3,Others,United Kingdom
17512.0,11,2920.04,29,Others,United Kingdom
17513.0,1,513.2,72,Others,United Kingdom
17514.0,1,208.65,128,Others,United Kingdom
17515.0,4,639.02,31,Others,United Kingdom
17516.0,5,768.08,15,Others,United Kingdom
17517.0,1,153.94,309,Others,United Kingdom
17519.0,7,1839.07,17,Others,United Kingdom
17520.0,1,546.81,54,Others,United Kingdom
17521.0,4,721.9599999999999,24,Others,United Kingdom
17522.0,5,1070.71,2,Others,United Kingdom
17523.0,4,652.74,11,Others,United Kingdom
17524.0,1,145.0,361,Others,United Kingdom
17525.0,1,422.70000000000005,360,Others,United Kingdom
17526.0,8,706.7,1,Others,United Kingdom
17527.0,6,888.86,54,Others,United Kingdom
17528.0,11,3540.1,1,Others,United Kingdom
17530.0,10,2385.0,1,Others,United Kingdom
17531.0,2,293.45,121,Others,United Kingdom
17534.0,1,223.36,54,Others,United Kingdom
17535.0,1,164.4,280,Home Decor,United Kingdom
17536.0,1,76.5,177,Others,United Kingdom
17537.0,2,897.62,30,Others,United Kingdom
17538.0,1,98.42,26,Others,United Kingdom
17540.0,3,570.4,9,Home Decor,United Kingdom
17542.0,1,170.75,270,Others,United Kingdom
17545.0,3,645.96,43,Others,United Kingdom
17547.0,1,-11.8,372,Toys,United Kingdom
17548.0,3,-141.48,218,Others,United Kingdom
17549.0,2,148.86,24,Home Decor,United Kingdom
17550.0,3,267.16,197,Others,United Kingdom
17551.0,1,306.84,359,Others,United Kingdom
17552.0,6,909.96,43,Others,United Kingdom
17553.0,1,1487.6,130,Others,United Kingdom
17554.0,5,1952.45,1,Others,United Kingdom
17555.0,2,483.26,20,Others,United Kingdom
17556.0,1,157.9,206,Others,United Kingdom
17557.0,3,541.46,14,Others,United Kingdom
17560.0,5,854.95,95,Home Decor,United Kingdom
17561.0,1,167.62,19,Others,United Kingdom
17562.0,8,1107.38,14,Others,United Kingdom
17564.0,3,454.01,24,Others,United Kingdom
17566.0,2,901.21,8,Others,United Kingdom
17567.0,10,4012.56,7,Others,United Kingdom
17569.0,1,344.14,332,Others,United Kingdom
17571.0,4,1498.51,50,Others,United Kingdom
17572.0,4,226.75000000000003,71,Food,United Kingdom
17573.0,4,362.9,29,Others,United Kingdom
17574.0,1,185.65,243,Others,United Kingdom
17576.0,22,3457.78,8,Others,United Kingdom
17578.0,2,124.74,191,Food,United Kingdom
17579.0,4,440.2,5,Others,United Kingdom
17580.0,3,215.72,253,Home Decor,United Kingdom
17581.0,31,10736.11,1,Others,United Kingdom
17582.0,1,175.27,236,Others,United Kingdom
17584.0,3,1227.3,7,Others,United Kingdom
17585.0,4,1133.07,109,Others,United Kingdom
17588.0,3,1240.2,100,Others,United Kingdom
17589.0,4,2404.17,60,Others,United Kingdom
17590.0,3,1479.22,2,Others,United Kingdom
17591.0,8,2215.02,73,Others,United Kingdom
17593.0,6,3911.56,4,Others,United Kingdom
17594.0,2,993.18,85,Accessories,United Kingdom
17595.0,2,388.79,12,Others,United Kingdom
17596.0,7,2827.93,23,Others,United Kingdom
17597.0,1,2044.3700000000001,214,Others,United Kingdom
17600.0,1,161.67000000000002,18,Others,United Kingdom
17601.0,1,116.00999999999999,239,Others,United Kingdom
17602.0,8,5050.77,2,Others,United Kingdom
17603.0,5,-1165.3,50,Others,United Kingdom
17604.0,2,309.36,217,Others,United Kingdom
17608.0,2,193.42,33,Others,United Kingdom
17609.0,6,1103.92,41,Others,United Kingdom
17611.0,19,3947.87,4,Others,United Kingdom
17612.0,10,1992.76,53,Others,United Kingdom
17613.0,17,4509.37,23,Others,United Kingdom
17614.0,1,390.07,57,Others,United Kingdom
17615.0,3,329.6,130,Others,United Kingdom
17616.0,3,571.1999999999999,174,Home Decor,United Kingdom
17618.0,3,971.58,6,Others,United Kingdom
17619.0,1,218.52,312,Home Decor,United Kingdom
17620.0,1,81.44,60,Others,United Kingdom
17621.0,4,1336.1,21,Others,United Kingdom
17623.0,1,527.0500000000001,33,Others,United Kingdom
17624.0,2,843.48,15,Others,United Kingdom
17625.0,4,2047.0,18,Others,United Kingdom
17628.0,1,75.75,81,Others,United Kingdom
17629.0,9,1784.12,6,Others,United Kingdom
17630.0,2,503.59999999999997,170,Others,United Kingdom
17631.0,3,528.33,2,Others,United Kingdom
17633.0,6,1242.34,31,Others,United Kingdom
17634.0,9,2361.9700000000003,36,Others,United Kingdom
17636.0,2,265.93,9,Others,United Kingdom
